,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
1414,253,Invoice Processing,Marketing,Job Posting,17,1224,Bob Smith,Pending,2023-01-29,,0.1670947987450233
1415,673,Customer Onboarding,Sales,Initial Contact,11,550,Bob Smith,In Progress,2023-12-18,,4.240093523889174
1416,20,Employee Recruitment,IT,Product Design,2,22,Alice Black,In Progress,2023-01-31,,1.4573691774248954
1417,491,Employee Recruitment,Finance,Review Documents,2,190,Charlie Green,Pending,2023-10-21,,4.042854730312346
1418,799,Employee Recruitment,Finance,Job Posting,12,540,Alex Green,Pending,2023-02-02,,6.533002486868362
1419,951,Software Development,Finance,Requirements Gathering,20,520,Charlie Green,In Progress,2023-12-05,,7.54238587387468
1420,725,Software Development,Sales,Market Research,11,660,Alice Brown,Pending,2023-06-07,,9.510704979936175
1421,253,Customer Onboarding,Sales,Market Research,19,570,Charlie White,Completed,2023-05-18,2023-05-18 19:00:00,1.4179989930162509
1422,706,Employee Recruitment,HR,Launch Campaign,17,1292,Alice Black,Pending,2023-10-27,,0.7429599398367681
1423,518,Invoice Processing,Marketing,Coding,20,1440,Bob White,In Progress,2023-04-13,,0.9094439375039454
1424,795,Invoice Processing,Finance,Launch Campaign,2,36,Bob White,Completed,2023-07-21,2023-07-21 02:00:00,3.259468242489252
1425,602,Product Launch,Finance,Launch Campaign,20,240,Jane White,In Progress,2023-11-25,,3.3489551049610897
1426,247,Employee Recruitment,Finance,Launch Campaign,6,480,Bob Black,In Progress,2023-10-01,,9.809531148854695
1427,952,Software Development,Finance,Launch Campaign,8,768,Jane Brown,In Progress,2023-04-02,,4.299199240622884
1428,120,Employee Recruitment,IT,Approve Invoice,7,441,Bob Smith,Pending,2023-01-15,,5.971750458106499
1429,521,Employee Recruitment,IT,Market Research,5,190,Charlie Brown,Pending,2023-07-07,,7.949488850859426
1430,77,Employee Recruitment,Sales,Verify Invoice,15,1095,Alex White,Pending,2023-10-09,,2.45883180564637
1431,504,Invoice Processing,Sales,Review Documents,15,165,Alex Brown,Completed,2023-08-01,2023-08-01 15:00:00,8.292911253019206
1432,545,Employee Recruitment,IT,Market Research,8,568,Bob Black,Pending,2023-08-15,,3.367241552341278
1433,738,Product Launch,HR,Verify Invoice,20,1800,Bob White,In Progress,2023-10-20,,7.341211390470521
1434,420,Employee Recruitment,Sales,Launch Campaign,6,138,Alice Black,Pending,2023-10-08,,2.4395314981935003
1435,546,Invoice Processing,Finance,Testing,11,495,John Brown,In Progress,2023-02-10,,0.7376888119665637
1436,908,Software Development,Sales,Review Documents,19,1843,Charlie Smith,Completed,2023-03-12,2023-03-12 19:00:00,5.781586780125382
1437,954,Invoice Processing,Sales,Initial Contact,20,620,Charlie White,Pending,2023-05-23,,8.823084803938379
1438,551,Product Launch,IT,Verify Invoice,3,186,Alice Doe,Pending,2023-09-06,,2.327519521457646
1439,118,Software Development,HR,Collect Documents,11,473,Jane Doe,In Progress,2023-10-07,,5.2317581468946255
1440,253,Employee Recruitment,IT,Job Posting,9,198,Bob Black,In Progress,2023-07-29,,2.0914594821888643
1441,460,Software Development,IT,Product Design,6,60,John Green,Pending,2023-06-26,,0.1989414418799817
1442,656,Customer Onboarding,IT,Collect Documents,17,1377,Charlie Green,In Progress,2023-02-08,,7.566153504858155
1443,304,Employee Recruitment,Sales,Initial Contact,17,646,Bob White,In Progress,2023-02-16,,0.5955197929827061
1444,527,Invoice Processing,HR,Requirements Gathering,16,1296,Alex Green,Pending,2023-12-15,,6.767887423341792
1445,619,Customer Onboarding,HR,Verify Invoice,5,115,Alex Smith,In Progress,2023-04-20,,7.518388509187779
1446,551,Invoice Processing,HR,Screen Candidates,18,468,Alice Smith,Pending,2023-01-18,,3.0286848813160083
1447,14,Software Development,IT,Coding,11,935,Alex Green,Completed,2023-11-20,2023-11-20 11:00:00,9.506837233038624
1448,748,Software Development,Sales,Requirements Gathering,7,560,Charlie Doe,Completed,2023-08-26,2023-08-26 07:00:00,1.781231706817609
1449,982,Customer Onboarding,Marketing,Approve Invoice,19,456,John Smith,In Progress,2023-11-06,,9.604010106267468
1450,11,Product Launch,Sales,Launch Campaign,20,420,Jane White,In Progress,2023-10-03,,9.688127854794436
1451,447,Invoice Processing,HR,Coding,16,416,Bob Green,Completed,2023-05-28,2023-05-28 16:00:00,4.538922228121312
1452,884,Software Development,Marketing,Launch Campaign,18,612,Alice White,Completed,2023-06-17,2023-06-17 18:00:00,8.415997499414086
1453,45,Invoice Processing,HR,Requirements Gathering,13,1300,Charlie Black,In Progress,2023-05-08,,4.327670962299256
1454,24,Customer Onboarding,Marketing,Review Documents,10,800,Alex Black,In Progress,2023-03-24,,4.018892773100018
1455,452,Employee Recruitment,Sales,Coding,11,594,John White,In Progress,2023-02-08,,0.3178942022989606
1456,435,Software Development,Marketing,Verify Invoice,17,289,Alex Black,Completed,2023-03-01,2023-03-01 17:00:00,0.4825281205721066
1457,163,Software Development,IT,Approve Invoice,19,1672,Charlie Black,Pending,2023-06-25,,7.250215892557573
1458,647,Employee Recruitment,Finance,Collect Documents,10,730,Alex Green,In Progress,2023-04-23,,5.364531364772526
1459,252,Invoice Processing,HR,Verify Invoice,6,228,Alex Doe,Pending,2023-09-08,,8.399985133251185
1460,250,Software Development,HR,Screen Candidates,15,735,Alice White,Completed,2023-11-20,2023-11-20 15:00:00,0.4835263558430736
1461,43,Employee Recruitment,HR,Conduct Interviews,1,50,Charlie Brown,In Progress,2023-03-15,,4.800910848260181
1462,906,Product Launch,IT,Approve Invoice,14,854,Jane Doe,In Progress,2023-04-24,,6.287545077815835
1463,355,Employee Recruitment,HR,Testing,11,528,John Black,Completed,2023-08-25,2023-08-25 11:00:00,5.097229322055771
1464,655,Invoice Processing,Marketing,Coding,16,1136,Bob Black,Pending,2023-09-23,,4.193602972543971
1465,465,Invoice Processing,Marketing,Launch Campaign,11,561,Alex Brown,Pending,2023-01-19,,7.492380436439843
1466,713,Employee Recruitment,Finance,Approve Invoice,15,360,Alice Smith,Pending,2023-11-05,,6.734152235907197
1467,79,Customer Onboarding,IT,Product Design,14,728,Charlie Green,In Progress,2023-06-09,,0.8218127950845988
1468,488,Invoice Processing,Sales,Market Research,18,360,Alice Smith,Completed,2023-01-03,2023-01-03 18:00:00,4.956273427762763
1469,626,Product Launch,IT,Initial Contact,4,120,Bob White,In Progress,2023-06-24,,6.250492576011753
1470,486,Customer Onboarding,HR,Conduct Interviews,2,136,Alex White,In Progress,2023-09-16,,3.069858634747807
1471,223,Invoice Processing,Marketing,Approve Invoice,17,1377,Alice Black,Pending,2023-04-03,,3.941893191501026
1472,540,Invoice Processing,Sales,Product Design,9,828,Bob Black,In Progress,2023-11-12,,2.512441956914941
1473,536,Software Development,Sales,Receive Invoice,7,679,Alex Doe,In Progress,2023-05-26,,5.935870804531102
1474,66,Customer Onboarding,Marketing,Verify Invoice,4,116,Jane Brown,Pending,2023-07-10,,5.716939647889449
1475,798,Invoice Processing,Marketing,Testing,14,434,Bob White,Completed,2023-02-07,2023-02-07 14:00:00,4.149303692766075
1476,969,Customer Onboarding,HR,Product Design,13,559,John White,In Progress,2023-03-04,,0.2336625126211911
1477,417,Invoice Processing,HR,Receive Invoice,1,59,John Doe,Pending,2023-07-24,,5.241840838489887
1478,605,Employee Recruitment,Sales,Initial Contact,7,252,Bob Black,Pending,2023-12-22,,3.140838727935276
1479,332,Invoice Processing,Sales,Market Research,7,392,Jane Black,Completed,2023-05-16,2023-05-16 07:00:00,2.4109749230634825
1480,284,Invoice Processing,Marketing,Market Research,11,561,Charlie Black,Completed,2023-10-26,2023-10-26 11:00:00,2.43630709342919
1481,821,Employee Recruitment,HR,Verify Invoice,16,1456,Alice Doe,Pending,2023-08-28,,6.007280743083292
1482,21,Employee Recruitment,Sales,Receive Invoice,10,380,Bob Doe,Completed,2023-02-22,2023-02-22 10:00:00,0.5617463924003363
1483,332,Software Development,Finance,Conduct Interviews,8,664,John White,Completed,2023-04-23,2023-04-23 08:00:00,6.947218652750593
1484,168,Product Launch,IT,Launch Campaign,3,129,John White,Pending,2023-03-10,,3.717155107151494
1485,987,Customer Onboarding,HR,Approve Invoice,7,420,John Brown,Completed,2023-01-14,2023-01-14 07:00:00,7.350869528660079
1486,763,Software Development,Sales,Requirements Gathering,18,522,Alice White,Pending,2023-11-16,,7.109579792190045
1487,361,Product Launch,Marketing,Approve Invoice,1,70,Charlie Black,Completed,2023-12-07,2023-12-07 01:00:00,8.305531173797041
1488,631,Customer Onboarding,HR,Initial Contact,12,1188,Jane White,Completed,2023-08-18,2023-08-18 12:00:00,7.463085748570943
1489,863,Software Development,IT,Launch Campaign,12,348,Charlie Doe,In Progress,2023-03-19,,3.786710930476308
1490,414,Product Launch,Finance,Conduct Interviews,4,108,John White,Completed,2023-02-14,2023-02-14 04:00:00,2.3326257719646524
1491,604,Software Development,HR,Verify Invoice,1,51,Jane Doe,In Progress,2023-01-18,,8.830122522398057
1492,441,Employee Recruitment,IT,Approve Invoice,3,123,Charlie Smith,Completed,2023-11-12,2023-11-12 03:00:00,5.933789893266663
1493,446,Invoice Processing,Marketing,Launch Campaign,17,1292,Alice Smith,In Progress,2023-12-17,,1.0592524526451377
1494,506,Customer Onboarding,Sales,Verify Invoice,15,915,John Black,In Progress,2023-09-30,,1.969527789715021
1495,536,Software Development,HR,Review Documents,19,684,Alice Smith,Completed,2023-11-02,2023-11-02 19:00:00,9.671717929044428
1496,737,Invoice Processing,Finance,Verify Invoice,4,364,Charlie Green,In Progress,2023-01-20,,2.617356292963171
1497,643,Employee Recruitment,Finance,Requirements Gathering,11,627,Bob Doe,Completed,2023-12-09,2023-12-09 11:00:00,7.483264674259969
1498,912,Invoice Processing,IT,Conduct Interviews,9,513,John White,Completed,2023-11-16,2023-11-16 09:00:00,0.3785391747984667
1499,573,Product Launch,Marketing,Testing,3,108,Alice Smith,Completed,2023-02-09,2023-02-09 03:00:00,4.962469716846149
1500,178,Software Development,IT,Review Documents,12,192,Jane Smith,In Progress,2023-10-06,,3.9761185714366167
1501,639,Software Development,HR,Initial Contact,1,57,Bob White,Completed,2023-08-05,2023-08-05 01:00:00,6.487315281424241
1502,524,Product Launch,Finance,Coding,14,434,Bob Brown,In Progress,2023-06-03,,7.151109832543346
1503,960,Invoice Processing,HR,Market Research,20,200,Alex Smith,Pending,2023-01-07,,1.6047571189847032
1504,878,Software Development,Marketing,Requirements Gathering,7,560,Jane White,In Progress,2023-12-08,,0.9261631563811124
1505,704,Customer Onboarding,HR,Product Design,17,1156,Bob White,Pending,2023-07-02,,2.771031465046263
1506,460,Software Development,Marketing,Approve Invoice,12,480,Alex Green,Pending,2023-11-03,,2.911493797640796
1507,861,Software Development,HR,Conduct Interviews,11,803,Alex Brown,Pending,2023-10-11,,7.032241053050694
1508,984,Software Development,Sales,Verify Invoice,15,240,Alex Green,Pending,2023-08-22,,8.524270275593697
1509,179,Customer Onboarding,Marketing,Job Posting,20,560,Charlie Smith,Completed,2023-09-29,2023-09-29 20:00:00,9.859549909402997
1510,893,Invoice Processing,Sales,Initial Contact,12,660,Charlie White,Completed,2023-06-23,2023-06-23 12:00:00,6.873418943273457
1511,800,Employee Recruitment,HR,Requirements Gathering,20,900,Alice Green,Completed,2023-06-26,2023-06-26 20:00:00,1.3597841047426562
1512,326,Software Development,HR,Launch Campaign,11,1001,Bob Green,In Progress,2023-03-30,,9.087957469976503
1513,8,Product Launch,Marketing,Receive Invoice,20,1560,Alice Smith,Completed,2023-01-29,2023-01-29 20:00:00,1.6853982298410952
1514,456,Product Launch,Marketing,Market Research,16,1328,John Brown,In Progress,2023-08-15,,5.702672799254275
1515,805,Customer Onboarding,Marketing,Testing,11,682,Alice Smith,Completed,2023-10-06,2023-10-06 11:00:00,3.2406740705937933
1516,730,Software Development,Marketing,Job Posting,13,897,John Doe,Pending,2023-08-05,,9.486914254357218
1517,181,Customer Onboarding,Finance,Coding,19,1596,Bob Green,Completed,2023-08-24,2023-08-24 19:00:00,4.24974713887983
1518,33,Employee Recruitment,Finance,Receive Invoice,20,1480,Bob Smith,In Progress,2023-07-19,,1.2360029532276515
1519,459,Customer Onboarding,IT,Verify Invoice,7,133,Alice Green,Pending,2023-10-22,,9.804490312071964
1520,470,Software Development,Finance,Launch Campaign,18,1224,Charlie Green,Completed,2023-04-28,2023-04-28 18:00:00,7.936512750774573
1521,541,Software Development,IT,Approve Invoice,6,102,Alice Black,In Progress,2023-03-18,,1.9286954419051996
1522,586,Software Development,Marketing,Verify Invoice,6,240,Jane Doe,Completed,2023-04-01,2023-04-01 06:00:00,4.1947276265456885
1523,569,Customer Onboarding,IT,Coding,12,1176,Alex Green,Completed,2023-05-15,2023-05-15 12:00:00,0.2004807082305526
1524,964,Product Launch,Sales,Testing,7,630,Bob Black,Completed,2023-07-09,2023-07-09 07:00:00,7.968749765007087
1525,911,Customer Onboarding,Sales,Receive Invoice,9,189,Charlie Green,In Progress,2023-08-21,,0.6791212690014614
1526,103,Invoice Processing,Sales,Initial Contact,14,1106,Bob Green,Completed,2023-09-07,2023-09-07 14:00:00,1.5118131125066925
1527,943,Customer Onboarding,Marketing,Approve Invoice,3,261,Bob Green,In Progress,2023-02-18,,3.183218085304081
1528,62,Product Launch,Marketing,Launch Campaign,9,711,John Green,Pending,2023-10-15,,4.526245593453339
1529,240,Product Launch,IT,Approve Invoice,15,615,Alex Smith,Pending,2023-04-27,,2.509341518288423
1530,404,Invoice Processing,Finance,Screen Candidates,5,190,Charlie Brown,Completed,2023-03-16,2023-03-16 05:00:00,8.235424755728234
1531,149,Employee Recruitment,Sales,Verify Invoice,19,456,Alice Brown,In Progress,2023-09-05,,1.800817390358973
1532,181,Customer Onboarding,Finance,Testing,10,410,John Smith,Pending,2023-10-15,,6.21800385155086
1533,740,Invoice Processing,Marketing,Market Research,3,231,Alice Doe,In Progress,2023-09-29,,5.8963708890286215
1534,35,Product Launch,Sales,Testing,14,1316,Charlie Smith,Pending,2023-08-23,,1.2420122786509469
1535,557,Software Development,Finance,Approve Invoice,5,455,Alice White,Completed,2023-06-28,2023-06-28 05:00:00,0.8653090750555048
1536,853,Customer Onboarding,Marketing,Collect Documents,3,57,Bob Black,Pending,2023-04-10,,9.94834633118627
1537,22,Customer Onboarding,HR,Coding,9,639,Bob Doe,In Progress,2023-08-13,,8.561455566743831
1538,299,Customer Onboarding,IT,Receive Invoice,1,94,Jane Doe,Completed,2023-09-23,2023-09-23 01:00:00,6.574942121120709
1539,242,Customer Onboarding,IT,Conduct Interviews,13,1040,John Smith,Completed,2023-09-01,2023-09-01 13:00:00,0.2163466475950182
1540,399,Employee Recruitment,Sales,Market Research,13,936,Jane Black,Pending,2023-08-13,,8.036135271109996
1541,376,Employee Recruitment,HR,Approve Invoice,19,285,Bob Smith,Pending,2023-11-01,,9.236094046905787
1542,111,Employee Recruitment,Finance,Initial Contact,5,430,Alex Green,In Progress,2023-06-08,,5.374857739222839
1543,302,Customer Onboarding,Marketing,Receive Invoice,8,680,Jane Doe,In Progress,2023-09-04,,1.3746299297329256
1544,535,Software Development,Marketing,Coding,15,750,Jane Black,In Progress,2023-02-26,,3.34800997225397
1545,521,Product Launch,Marketing,Collect Documents,11,913,Bob White,In Progress,2023-11-25,,2.801446238621444
1546,767,Software Development,HR,Review Documents,3,255,John Smith,In Progress,2023-04-02,,3.684902444923793
1547,846,Employee Recruitment,HR,Screen Candidates,14,966,Bob Green,In Progress,2023-09-03,,3.465972461389064
1548,777,Customer Onboarding,IT,Initial Contact,14,490,Alex Doe,In Progress,2023-04-16,,1.0963657416156023
1549,90,Invoice Processing,HR,Job Posting,8,616,Bob Smith,Completed,2023-07-20,2023-07-20 08:00:00,0.4293348344033643
1550,823,Invoice Processing,Marketing,Job Posting,19,1653,Charlie Green,Completed,2023-01-03,2023-01-03 19:00:00,0.1784415762639113
1551,456,Product Launch,IT,Coding,7,308,Alice Doe,Pending,2023-09-24,,6.466875523393737
1552,203,Customer Onboarding,Sales,Approve Invoice,20,1300,Bob Green,In Progress,2023-02-20,,7.599388703970983
1553,243,Employee Recruitment,HR,Coding,15,1500,Alice Smith,Pending,2023-07-20,,4.194061284350359
1554,473,Software Development,HR,Review Documents,11,1001,Bob Brown,Completed,2023-04-23,2023-04-23 11:00:00,7.2616544665761715
1555,744,Employee Recruitment,Sales,Market Research,16,992,Jane Brown,Pending,2023-06-04,,3.718716560456168
1556,638,Software Development,IT,Receive Invoice,18,828,Alex Brown,In Progress,2023-11-15,,5.285514820959602
1557,697,Product Launch,Sales,Testing,7,378,Alice White,Completed,2023-10-02,2023-10-02 07:00:00,1.261028287432202
1558,65,Employee Recruitment,Finance,Approve Invoice,10,340,Jane Green,Completed,2023-01-29,2023-01-29 10:00:00,1.3027348540209194
1559,856,Customer Onboarding,Finance,Screen Candidates,6,372,Alice White,In Progress,2023-07-04,,1.7932818149522212
1560,49,Software Development,IT,Job Posting,6,570,Charlie Green,Pending,2023-06-12,,6.685722642913402
1561,342,Invoice Processing,Finance,Receive Invoice,5,350,Alice Doe,Completed,2023-05-21,2023-05-21 05:00:00,1.9035029370378187
1562,924,Customer Onboarding,Finance,Coding,12,264,John Doe,Completed,2023-03-08,2023-03-08 12:00:00,5.6821838603281964
1563,400,Customer Onboarding,Finance,Testing,11,1001,Bob Doe,Pending,2023-10-04,,6.521337715307435
1564,146,Customer Onboarding,Marketing,Initial Contact,13,273,Alex Smith,In Progress,2023-10-09,,0.8931100553663185
1565,150,Invoice Processing,Sales,Review Documents,2,42,Alex Smith,Pending,2023-10-15,,1.9731022612735816
1566,427,Invoice Processing,HR,Market Research,8,656,Alex White,Completed,2023-10-02,2023-10-02 08:00:00,4.973306082159203
1567,674,Employee Recruitment,Marketing,Review Documents,13,325,Bob Doe,Completed,2023-01-05,2023-01-05 13:00:00,4.223123597386778
1568,204,Customer Onboarding,HR,Screen Candidates,20,340,Jane White,Pending,2023-05-23,,0.530829610573953
1569,5,Invoice Processing,Marketing,Launch Campaign,9,450,Jane White,In Progress,2023-08-19,,6.195077779201229
